emp_no,first_name,last_name,dept_name
463615,Sariel,Quittner,Sales
463621,Lidong,Kobara,Sales
463649,Leaf,Picaronny,Sales
463658,Weiyi,Kroha,Sales
463659,Gretta,Driscoll,Sales
463660,Bedir,Ratnakar,Sales
463661,Minghong,Janocha,Sales
463665,Berthier,Hutter,Sales
463672,Jixiang,Kobara,Sales
463679,Constantijn,Thimonier,Sales
463681,Gian,Kalefeld,Sales
463696,Sigeru,Babu,Sales
463699,Roded,Bardell,Sales
463700,Giao,Maraist,Sales
463717,Mari,Pell,Sales
463725,Wonhee,Zumaque,Sales
463731,Weidon,Erev,Sales
463736,Howell,Smeets,Sales
463738,Hairong,Pellegrinelli,Sales
463746,Berhard,Reistad,Sales
463748,Francesca,Yeung,Sales
463751,Toshimi,Sommer,Sales
463760,Charmane,Carrera,Sales
463768,Mihalis,Pillow,Sales
463777,Gor,Rosca,Sales
463781,Val,Heystek,Sales
463785,Marlo,Felder,Sales
463793,Jongsuk,Takanami,Sales
463804,Ymte,Potthoff,Sales
463806,Freyja,Borstler,Sales
463806,Freyja,Borstler,Sales
463808,Berni,Mitchem,Sales
463814,Lena,Kandlur,Sales
463825,Gao,Coombs,Sales
463845,Kiyomitsu,Steinauer,Sales
463862,Baocai,Compeau,Sales
463869,Tooru,Zumaque,Sales
463917,Harngdar,Cummings,Sales
463921,Lalit,Bahr,Sales
463932,Conrado,Marakhovsky,Sales
463936,Giri,Schlenzig,Sales
463945,Mads,Sifakis,Sales
463945,Mads,Sifakis,Sales
463959,Lein,Zaccaria,Sales
463973,Christ,Bierbaum,Sales
463978,Pasqua,Pillow,Sales
463980,Howell,Etalle,Sales
463993,Debaprosad,Serot,Sales
464001,Shakhar,Lanphier,Sales
464005,Gino,Merli,Sales
464005,Gino,Merli,Sales
464010,Constantijn,Uhrig,Sales
464020,Leaf,Kuzuoka,Sales
464022,Bartek,Beznosov,Sales
464024,Bangqing,Yavatkar,Sales
464025,Brigham,Baezner,Sales
464033,Fan,Beilner,Sales
464033,Fan,Beilner,Sales
464040,Hyuncheol,Kavraki,Sales
464050,Shan,Bratten,Sales
464051,Horward,Worfolk,Sales
464054,Ger,Ranai,Sales
464059,Harngdar,Rullman,Sales
464089,Fox,Sommer,Sales
464102,Sibyl,Maraist,Sales
464125,Volkmar,Schrooten,Sales
464125,Volkmar,Schrooten,Sales
464140,Kolar,Broomell,Sales
464144,Mostafa,Ashish,Sales
464144,Mostafa,Ashish,Sales
464151,Fumitake,Zumaque,Sales
464153,Adly,Stavenow,Sales
464154,Lena,Baaz,Sales
464154,Lena,Baaz,Sales
464155,Sachar,Horswill,Sales
464160,Xiaoqiu,Knightly,Sales
464174,Palash,Broomell,Sales
464179,Weiru,Krogh,Sales
464194,Sakthirel,Brobst,Sales
464200,Junichi,Foong,Sales
464206,Mantis,Hedayat,Sales
464220,Sibyl,Shrader,Sales
464242,Gen,Androutsos,Sales
464282,Chriss,Winter,Sales
464295,Jackson,Hebden,Sales
464295,Jackson,Hebden,Sales
464310,Marit,Molenkamp,Sales
464312,Gunilla,Terwilliger,Sales
464319,Uzi,Lyonns,Sales
464322,Sandeepan,Sessa,Sales
464338,Cathie,Vickson,Sales
464339,Chriss,Braccini,Sales
464346,Bernardo,Bazzichi,Sales
464356,Baruch,Sigstam,Sales
464365,Shaowen,Krogh,Sales
464366,Demos,Krupka,Sales
464367,Achilleas,Zhang,Sales
464372,Masadi,Dalton,Sales
464372,Masadi,Dalton,Sales
464374,Peternela,Slutz,Sales
464383,Chandrasekaran,Nooteboom,Sales
464386,Radhakrishnan,Koblick,Sales
464417,Seongbin,Isaak,Sales
464425,Shaunak,Murtafg,Sales
464437,Steve,Kamble,Sales
464437,Steve,Kamble,Sales
464439,Zhiguo,Verhaegen,Sales
464447,Youngkon,DuCasse,Sales
464447,Youngkon,DuCasse,Sales
464454,Rosalyn,Anandan,Sales
464477,Xinan,Yurek,Sales
464477,Xinan,Yurek,Sales
464478,Nathan,Denna,Sales
464494,Eishiro,Veevers,Sales
464504,Weiwu,Shrader,Sales
464515,Owen,Baezner,Sales
464524,Youssef,Minakawa,Sales
464534,Idoia,Angelopoulos,Sales
464542,Masako,Holburn,Sales
464542,Masako,Holburn,Sales
464544,Duke,Koshiba,Sales
464550,Xuedong,Lamparter,Sales
464555,Kellyn,Zastre,Sales
464573,Kitty,Roison,Sales
464588,Xiaoshan,Pargas,Sales
464599,Ramya,Collavizza,Sales
464600,Martijn,Osgood,Sales
464601,Honesty,Garigliano,Sales
464604,Tsutomu,Fiutem,Sales
464604,Tsutomu,Fiutem,Sales
464614,Arto,Siksek,Sales
464622,Minghong,Liesche,Sales
464622,Minghong,Liesche,Sales
464631,Greger,Vesna,Sales
464639,Elgin,Hardjono,Sales
464640,Elvia,Fontet,Sales
464650,Sugwoo,Pramanik,Sales
464654,Ohad,Pillow,Sales
464657,Martine,Baba,Sales
464692,Paraskevi,Katiyar,Sales
464695,Lech,Angel,Sales
464699,True,Barriga,Sales
464699,True,Barriga,Sales
464701,Hongzhu,Paludetto,Sales
464708,Taizo,Bierman,Sales
464708,Taizo,Bierman,Sales
464713,Xiaoheng,Marletta,Sales
464724,Thanasis,Luon,Sales
464725,Sedat,Peac,Sales
464730,Susanna,Halloran,Sales
464744,Ranan,Anick,Sales
464757,Mingzeng,Brattka,Sales
464773,Yahiko,Leslie,Sales
464773,Yahiko,Leslie,Sales
464799,Dipankar,Undy,Sales
464805,Sushant,Quittner,Sales
464818,Rasiah,Perez,Sales
464820,Seshu,Linnainmaa,Sales
464839,Youjian,Marshall,Sales
464845,Toong,Hooghiemstra,Sales
464853,Zhiwei,Schreiter,Sales
464857,Limsoon,Magliocco,Sales
464857,Limsoon,Magliocco,Sales
464859,Hyuncheol,Bonifati,Sales
464864,Shen,Schmittgen,Sales
464865,Jordanka,Hofmeyr,Sales
464871,Tze,Alameldin,Sales
464889,Berry,Hettesheimer,Sales
464906,Sachem,Stille,Sales
464909,Claudi,Escriba,Sales
464913,Shaunak,McDermid,Sales
464913,Shaunak,McDermid,Sales
464914,Jinxi,Bolotov,Sales
464924,Tayeb,Auyong,Sales
464933,Alair,Kriebel,Sales
464933,Alair,Kriebel,Sales
464935,Nimmagadda,Ranst,Sales
464937,Fai,Luit,Sales
464939,Woody,Eugenio,Sales
464942,Shiv,Alpin,Sales
464942,Shiv,Alpin,Sales
464953,Toshimitsu,Winter,Sales
464974,Kiyokazu,Birdsall,Sales
464976,Licheng,Ecklund,Sales
464996,Takahira,Lagarias,Sales
464999,Terresa,Nanard,Sales
465027,Valter,Schneeberger,Sales
465033,Yuriy,Yetim,Sales
465053,Adam,Navazio,Sales
465053,Adam,Navazio,Sales
465054,Troy,Remmers,Sales
465096,Denny,Facello,Sales
465098,Mircea,Iivonen,Sales
465119,Radhakrishnan,Portugali,Sales
465131,Heather,Buescher,Sales
465134,Marlo,Rullman,Sales
465135,Jayson,Birge,Sales
465137,Shigeaki,Ermel,Sales
465146,Naftaly,Naumovich,Sales
465162,Iara,Hashii,Sales
465194,Yechiam,Aloia,Sales
465195,Khun,Birch,Sales
465199,Wojceich,Plotkin,Sales
465207,Saddek,Moffat,Sales
465268,Changho,Laventhal,Sales
465279,Charlene,Vuskovic,Sales
465289,Troy,Perez,Sales
465290,Toshimo,Masaki,Sales
465293,Hilary,Bresenham,Sales
465295,Huai,Frezza,Sales
465311,Mitchel,Lenart,Sales
465319,Pradeep,Caine,Sales
465321,Fumitaka,Slobodova,Sales
465326,Munenori,Coney,Sales
465328,Xianlong,Cesareni,Sales
465328,Xianlong,Cesareni,Sales
465361,Gretta,Veccia,Sales
465367,Chiranjit,Cappello,Sales
465370,Kazuhiko,Chvatal,Sales
465384,Pohua,Attimonelli,Sales
465391,Dipankar,Foote,Sales
465392,Laurentiu,Ruemmler,Sales
465413,Francoise,Oxenboll,Sales
465443,Freyja,Straney,Sales
465447,Mahmut,Kabayashi,Sales
465460,Shawna,Meszaros,Sales
465460,Shawna,Meszaros,Sales
465468,Chrisa,Cairo,Sales
465471,Wilmer,Birta,Sales
465480,Rayond,Atrawala,Sales
465510,Kazuhira,Marciano,Sales
465521,KayLiang,Mersereau,Sales
465524,Falguni,Falck,Sales
465537,Jaideep,Plessier,Sales
465547,Bernice,Alpin,Sales
465548,Godehard,Cappelletti,Sales
465550,Chaosheng,Basagni,Sales
465558,Zengping,Kolinko,Sales
465560,Berhard,Wrigley,Sales
465581,Kiyomitsu,Highland,Sales
465582,Licheng,Lukaszewicz,Sales
465596,Moss,Murtha,Sales
465603,Uma,Lorch,Sales
465609,Insup,England,Sales
465616,Bernt,Moffat,Sales
465649,Vidar,Bresenham,Sales
465651,Tesuro,Ramamoorthy,Sales
465657,Aiman,Garigliano,Sales
465661,Mohammad,Raoux,Sales
465663,Anoosh,Llado,Sales
465663,Anoosh,Llado,Sales
465679,Georgy,Segond,Sales
465680,Gen,Czap,Sales
465681,Stevo,Peral,Sales
465681,Stevo,Peral,Sales
465696,Roselyn,Thiran,Sales
465698,Ranan,Demos,Sales
465699,Aral,Schwabacher,Sales
465723,Eben,Siochi,Sales
465725,Youngkon,Moffat,Sales
465739,Wilmer,Verhaegen,Sales
465740,Mohammed,Jahnichen,Sales
465740,Mohammed,Jahnichen,Sales
465751,Elzbieta,Thorensen,Sales
465757,Brewster,Morris,Sales
465760,Tristan,Cullers,Sales
465783,Constantino,Tchuente,Sales
465791,Atreye,Azuma,Sales
465793,Make,Baek,Sales
465809,Shigeichiro,Herath,Sales
465818,Eben,Rosiles,Sales
465819,Ibibia,Hambrick,Sales
465829,Dante,Beidas,Sales
465857,Nahla,Peron,Sales
465865,Anneli,Braunschweig,Sales
465872,Maria,Litzler,Sales
465873,Paddy,Ishibashi,Sales
465880,Khoa,Wolniewicz,Sales
465885,Gian,Randt,Sales
465893,Kish,Moffat,Sales
465900,Hatim,Maginnis,Sales
465901,Magdalena,Facello,Sales
465904,Lorien,Schmezko,Sales
465932,Mori,Stifter,Sales
465936,Yongqiao,Roison,Sales
465950,Baocai,Koshiba,Sales
465956,Arto,Erbe,Sales
465967,Mani,Liedekerke,Sales
465977,Kiyotoshi,Suermann,Sales
465977,Kiyotoshi,Suermann,Sales
465980,Kazuhito,Hmelo,Sales
466001,Ashish,Levasseur,Sales
466034,Saniya,Lovengreen,Sales
466042,Debaprosad,Yetto,Sales
466051,Keiichiro,Giaccio,Sales
466058,Zhonghui,Murtha,Sales
466063,Heon,Wendorf,Sales
466063,Heon,Wendorf,Sales
466070,Xiaoqiu,Ranta,Sales
466076,Shahaf,Vitiello,Sales
466082,Alejandra,Sooriamurthi,Sales
466095,Candido,Stemann,Sales
466101,Manibrata,Kropp,Sales
466103,Phule,Homond,Sales
466104,Valter,Junot,Sales
466121,Fuqing,Trumbly,Sales
466128,Duke,Viele,Sales
466134,Mansur,Kamble,Sales
466134,Mansur,Kamble,Sales
466159,Ebbe,Azevdeo,Sales
466168,Khun,McFarlin,Sales
466170,Jacqueline,Zaumen,Sales
466180,Troy,Lukaszewicz,Sales
466186,Alenka,Redmiles,Sales
466186,Alenka,Redmiles,Sales
466188,Adly,Landherr,Sales
466205,Zeydy,Callaway,Sales
466226,Gianluca,Talmor,Sales
466227,Palash,Manderick,Sales
466227,Palash,Manderick,Sales
466244,Radhakrishnan,Antonisse,Sales
466247,Zongyan,Furedi,Sales
466247,Zongyan,Furedi,Sales
466251,Ger,Halevi,Sales
466260,Lijia,Zongker,Sales
466264,Bingning,Ramsak,Sales
466272,Pohua,DeMori,Sales
466273,Gina,Shihab,Sales
466279,Adil,Goodrum,Sales
466282,Yishay,Setlzner,Sales
466297,Jaques,Ramras,Sales
466299,Kwee,Greenaway,Sales
466315,Dante,Majewski,Sales
466320,Shigehiro,Janetzko,Sales
466323,Luerbio,Prochazka,Sales
466342,Leandro,Wissmann,Sales
466342,Leandro,Wissmann,Sales
466345,Baoqiu,Sluis,Sales
466404,Gil,Hatcliff,Sales
466408,Tremaine,Fritzsche,Sales
466416,Weiyi,Pargaonkar,Sales
466416,Weiyi,Pargaonkar,Sales
466431,Taegyun,Gladwell,Sales
466440,Gill,Morton,Sales
466462,Duke,Pillow,Sales
466468,Irena,Granlund,Sales
466487,Makato,Strooper,Sales
466490,Masako,Lenart,Sales
466493,Giordano,Naumovich,Sales
466496,Utz,Raoux,Sales
466511,Ramya,Tagansky,Sales
466521,Huican,Chaudhury,Sales
466527,Shawna,Eterovic,Sales
466527,Shawna,Eterovic,Sales
466531,Sachar,Rindone,Sales
466539,Van,Chappelet,Sales
466550,Monique,Narahara,Sales
466556,Xinglin,Karnin,Sales
466556,Xinglin,Karnin,Sales
466572,Babette,Coullard,Sales
466575,Otmar,Langford,Sales
466584,Irene,Demizu,Sales
466599,Arunachalam,Stifter,Sales
466605,Harngdar,Sury,Sales
466615,Mats,Wixon,Sales
466621,Mohit,Fabrizio,Sales
466629,Hailing,Marchegay,Sales
466632,Sumant,Burnard,Sales
466635,Harngdar,Nations,Sales
466662,Bojan,Buescher,Sales
466666,Visit,Gente,Sales
466666,Visit,Gente,Sales
466679,Yuriy,Peral,Sales
466698,Thanasis,Makrucki,Sales
466701,Frederique,Ashish,Sales
466704,Masami,Braccini,Sales
466710,Becky,Chachaty,Sales
466711,Adib,Zeidenstein,Sales
466724,Yuichiro,Gronowski,Sales
466739,Navid,Birge,Sales
466740,Oddvar,Feldhoffer,Sales
466743,Bogdan,Salvesen,Sales
466749,Eckart,Sridhar,Sales
466753,Stevo,Kushner,Sales
466755,Zhongwei,Gill,Sales
466755,Zhongwei,Gill,Sales
466758,Hugo,Anandan,Sales
466759,Ferdinand,Ashish,Sales
466764,Tadanori,Tsukuda,Sales
466767,Behnaam,Hasenauer,Sales
466784,Mohit,Schiper,Sales
466787,Heekeun,Piazza,Sales
466797,Raimond,Thimonier,Sales
466807,Haldun,Wroclawski,Sales
466835,Shridhar,Jenevein,Sales
466837,Josyula,Bruckman,Sales
466867,Kwangjo,Klerer,Sales
466869,Flemming,Magalhaes,Sales
466878,Zine,Chenoweth,Sales
466958,Patricio,Snedden,Sales
466969,Sariel,Skogmar,Sales
466972,Aamer,Haldar,Sales
466983,Sachio,Meszaros,Sales
466984,Maya,Rosar,Sales
466996,Etsuo,Cronin,Sales
467011,Adib,Srimani,Sales
467017,Kolar,Gente,Sales
467017,Kolar,Gente,Sales
467020,Kyoichi,Provine,Sales
467050,Manohar,Birta,Sales
467058,Gift,Kaltofen,Sales
467060,Aimee,Baik,Sales
467065,Jeanne,Ginneken,Sales
467080,Jessie,Buchter,Sales
467112,Tsvetan,Eppinger,Sales
467112,Tsvetan,Eppinger,Sales
467116,Shirish,Straney,Sales
467129,Richara,Reinhard,Sales
467130,Cristinel,Passafiume,Sales
467134,Xuedong,Wendorf,Sales
467136,Candido,Munke,Sales
467146,Hinrich,Chappelet,Sales
467160,Geraldo,Lyonns,Sales
467161,Visit,Demos,Sales
467163,Sadok,Heering,Sales
467203,Leaf,Bolsens,Sales
467204,Shiv,Tyugu,Sales
467219,Yongmao,Baaleh,Sales
467222,Xiaoheng,Suri,Sales
467242,Abdulah,Kalefeld,Sales
467288,Tze,Feinberg,Sales
467292,Ioana,Byoun,Sales
467303,Chaosheng,Schach,Sales
467308,Ishfaq,Cappello,Sales
467331,Jeane,Boreale,Sales
467345,Florian,Kobuchi,Sales
467357,Suebskul,Lichtman,Sales
467360,Bodh,Garnier,Sales
467362,Zhensheng,Codenie,Sales
467375,Genta,Felcyn,Sales
467381,Satyanarayana,Perez,Sales
467385,Hugo,Caine,Sales
467397,Nahum,Benzmuller,Sales
467410,Zdislav,Chaudhuri,Sales
467418,Marl,Ranai,Sales
467430,Angel,Ossenbruggen,Sales
467443,Xiadong,Ramamoorthy,Sales
467447,Sakthirel,Kandlur,Sales
467448,Halsur,Collette,Sales
467452,Sailaja,Waeselynck,Sales
467460,Parviz,Michaeli,Sales
467461,Mohamadou,Muntz,Sales
467472,Idoia,Hooghiemstra,Sales
467472,Idoia,Hooghiemstra,Sales
467480,Kiyokazu,Fadgyas,Sales
467497,Phillip,Schach,Sales
467500,Sanjiv,Syang,Sales
467502,Sukumar,Danner,Sales
467511,Akemi,Thambidurai,Sales
467511,Akemi,Thambidurai,Sales
467514,Khalid,Mateescu,Sales
467520,Xianlong,Onuegbe,Sales
467520,Xianlong,Onuegbe,Sales
467521,Juichirou,Giarratana,Sales
467524,Youngkon,Pearson,Sales
467554,Shalesh,Zockler,Sales
467559,Nathalie,Wilharm,Sales
467581,Dines,Dalphin,Sales
467581,Dines,Dalphin,Sales
467589,Zongyan,DuCasse,Sales
467593,Mayuko,Reghbati,Sales
467607,Gio,Randt,Sales
467609,Jongsuk,Masada,Sales
467609,Jongsuk,Masada,Sales
467616,Manton,Kitai,Sales
467618,Jasminko,Isard,Sales
467620,Abdelaziz,Melichar,Sales
467626,Kolar,Vasanthakumar,Sales
467629,Kristof,Solares,Sales
467630,Radhika,Smeets,Sales
467645,Parviz,Suessmith,Sales
467663,Florian,Talmon,Sales
467665,Gio,Lamma,Sales
467680,Ravishankar,Luon,Sales
467697,Freyja,Hebert,Sales
467705,Jayesh,Fendler,Sales
467706,Xianlong,Nastansky,Sales
467712,Maik,Iisaka,Sales
467714,Guadalupe,Kleiser,Sales
467725,Lein,Bridgland,Sales
467728,Chaosheng,Rodiger,Sales
467730,Miyeon,Eldridge,Sales
467738,Kien,Zielinski,Sales
467738,Kien,Zielinski,Sales
467760,Taiji,Pocchiola,Sales
467771,Breannda,Schaad,Sales
467773,Xuejia,Guenter,Sales
467787,Xiaoqiang,Ferriere,Sales
467804,Billie,Merli,Sales
467816,Vasiliy,Rohrbach,Sales
467818,Radhia,Glinert,Sales
467820,Jaewon,Buescher,Sales
467823,Pohua,Ranft,Sales
467823,Pohua,Ranft,Sales
467828,Fox,Butner,Sales
467876,Zeydy,Mondadori,Sales
467889,Chenyi,Sichman,Sales
467889,Chenyi,Sichman,Sales
467901,Subhash,Schaft,Sales
467904,Gadiel,Eppinger,Sales
467909,Marlo,Birge,Sales
467937,Jeanne,Lupu,Sales
467942,Teunis,Sichman,Sales
467943,Marko,Krychniak,Sales
467946,Randi,Baar,Sales
467960,Huan,Lichtner,Sales
467970,Utz,Kuzuoka,Sales
467971,Xiaoqiu,DeMori,Sales
467972,Xiaoshan,Magalhaes,Sales
467973,Gopalakrishnan,Cannard,Sales
467986,Ekawit,Sundgren,Sales
467992,Mang,Solares,Sales
468004,Sanjoy,Koblick,Sales
468004,Sanjoy,Koblick,Sales
468006,Sajjan,Gewali,Sales
468020,Mayumi,Koblick,Sales
468021,Mandell,Meszaros,Sales
468027,Venkatesan,Besancenot,Sales
468028,Jessie,Schaft,Sales
468029,Felicidad,Hofting,Sales
468030,Anoosh,Poujol,Sales
468043,Mohamadou,Pappas,Sales
468046,Perry,Perez,Sales
468058,Martina,Polupanov,Sales
468073,Tomofumi,Zaumen,Sales
468076,Susuma,Hofting,Sales
468077,Mingsen,Begiun,Sales
468100,Guoxiang,Lambe,Sales
468100,Guoxiang,Lambe,Sales
468103,Demin,Remmers,Sales
468106,Adly,Kambil,Sales
468117,Chikako,Bugrara,Sales
468122,Sarita,Vieth,Sales
468129,Tzvetan,Hanratty,Sales
468141,Janalee,Peir,Sales
468150,Mohammad,Staelin,Sales
468153,Duke,Cannata,Sales
468160,Remko,Fendler,Sales
468161,Mats,Prenel,Sales
468165,Armond,Slutz,Sales
468165,Armond,Slutz,Sales
468175,Girolamo,Ranft,Sales
468175,Girolamo,Ranft,Sales
468184,Xiong,Klerer,Sales
468185,Nakhoon,Pietracaprina,Sales
468185,Nakhoon,Pietracaprina,Sales
468194,Jinxi,Saoudi,Sales
468200,Munehiko,VanScheik,Sales
468230,Marc,Bolotov,Sales
468231,Minghong,Gerteisen,Sales
468239,Amabile,Onuegbe,Sales
468245,Xiaoqiang,Erev,Sales
468248,DAIDA,Brookman,Sales
468248,DAIDA,Brookman,Sales
468249,Domenick,Schmiedel,Sales
468251,Kish,Kieras,Sales
468256,Gudjon,Lieberherr,Sales
468266,Cathie,Wilfing,Sales
468266,Cathie,Wilfing,Sales
468272,Aria,Baak,Sales
468273,Yechezkel,Usery,Sales
468279,Marco,Auria,Sales
468280,Prasadram,Ernst,Sales
468285,Yefim,Nollmann,Sales
468291,Mohit,Avouris,Sales
468296,Shan,Bardell,Sales
468303,Stamatina,Beerel,Sales
468306,Mircea,Argence,Sales
468320,Goetz,Ravishankar,Sales
468321,Teruyuki,Reeker,Sales
468324,Shounak,Rosenbaum,Sales
468325,Rosli,Papadias,Sales
468344,Urs,Hertweck,Sales
468354,Nishit,Kolvik,Sales
468355,Huai,Matzen,Sales
468369,Trygve,Iacovou,Sales
468369,Trygve,Iacovou,Sales
468371,Stamatina,Viele,Sales
468381,Zhilian,Cangellaris,Sales
468387,Kaijung,Pews,Sales
468393,Kendra,Puppo,Sales
468406,Alois,Michaels,Sales
468436,Vatsa,Griswold,Sales
468445,Roddy,Krybus,Sales
468446,Boguslaw,Morris,Sales
468449,Soenke,Improta,Sales
468465,Yuping,McDermid,Sales
468472,Sreekrishna,Tsukuda,Sales
468476,Prasadram,Mitina,Sales
468477,Yuguang,Conde,Sales
468490,Sudhanshu,Hainaut,Sales
468494,Aris,Willoner,Sales
468497,Odinaldo,Rettelbach,Sales
468500,Zito,Auria,Sales
468518,Manu,Tempesti,Sales
468524,Geraldo,Bellone,Sales
468527,Sibyl,Luan,Sales
468534,Ipke,Staelin,Sales
468550,Richard,Hiroyama,Sales
468574,Dines,Leijenhorst,Sales
468597,Masako,Polajnar,Sales
468615,Tzvetan,Zaiane,Sales
468629,Arno,Heydon,Sales
468650,Alexius,Huttel,Sales
468671,Hailing,Calkin,Sales
468686,Wuxu,Biron,Sales
468686,Wuxu,Biron,Sales
468689,Vitali,Fujisaki,Sales
468717,Dekang,Soloway,Sales
468724,Bangqing,Molenkamp,Sales
468724,Bangqing,Molenkamp,Sales
468730,Xiaoqiu,Christianini,Sales
468743,Constantine,Rosin,Sales
468764,Gor,Ramsak,Sales
468779,Aemilian,Guting,Sales
468802,Bodh,Karnin,Sales
468804,Atreye,Axelband,Sales
468806,Howell,Tsukuda,Sales
468816,Jiang,Bennet,Sales
468825,Aruna,Breugel,Sales
468840,Sarita,Nitsch,Sales
468844,Chiradeep,Jenevein,Sales
468846,Zengping,Gilg,Sales
468871,Chikara,Kaltofen,Sales
468878,Anwar,Rubsam,Sales
468884,Marin,Cusworth,Sales
468887,Weiru,Willoner,Sales
468899,Yunming,Pehl,Sales
468903,Lucian,Bael,Sales
468920,Randy,Bahk,Sales
468924,Zita,Wossner,Sales
468937,Siddarth,Katiyar,Sales
468942,Jouni,Matzat,Sales
468950,Jovan,Mundy,Sales
468961,Rafael,Piancastelli,Sales
468974,Faiza,Mateescu,Sales
468979,Tomoyuki,Straney,Sales
468986,Srinidhi,McAlpine,Sales
469004,Baocai,Grabner,Sales
469029,Nidapan,Remmele,Sales
469029,Nidapan,Remmele,Sales
469048,Chuanti,Choobineh,Sales
469048,Chuanti,Choobineh,Sales
469053,Vidya,Dymetman,Sales
469058,Byong,Brender,Sales
469078,Moheb,Horswill,Sales
469108,Constantino,Bashian,Sales
469137,Kwangsub,Rikino,Sales
469145,Berhard,Szilard,Sales
469152,Odysseas,Vandervoorde,Sales
469153,Gad,Masaki,Sales
469153,Gad,Masaki,Sales
469160,Shan,Haldar,Sales
469164,Baruch,Lenart,Sales
469164,Baruch,Lenart,Sales
469168,Leif,Kugler,Sales
469174,Khoa,Rousseau,Sales
469174,Khoa,Rousseau,Sales
469193,Lunjin,Mitzlaff,Sales
469204,Kayoko,Madeira,Sales
469230,Serap,Brizzi,Sales
469232,Prodip,Zambonelli,Sales
469243,Sadegh,Rissland,Sales
469267,Zhigen,Merey,Sales
469267,Zhigen,Merey,Sales
469281,Shawna,Picht,Sales
469284,Karlis,Anido,Sales
469290,Mostafa,Varker,Sales
469293,Phule,Koyama,Sales
469311,Jenwei,Shimshoni,Sales
469313,Tiina,Hebden,Sales
469314,Eberhardt,Krupka,Sales
469319,Uinam,Foote,Sales
469340,Thanasis,Godskesen,Sales
469357,Taisook,Domenig,Sales
469358,Beshir,Haraldson,Sales
469362,Martine,Nishimukai,Sales
469365,Abdelaziz,Schiper,Sales
469383,Uli,Malinowski,Sales
469384,Shahab,Nivat,Sales
469386,Cristinel,Cangellaris,Sales
469408,Shridhar,Reeken,Sales
469426,Naraig,Vakili,Sales
469431,Yuguang,Gist,Sales
469434,Yuuichi,Gils,Sales
469439,Manibrata,Erva,Sales
469447,Anneli,Zirintsis,Sales
469466,Barton,Birnbaum,Sales
469475,Hein,Munos,Sales
469493,Hugo,Talmon,Sales
469502,Xiaoqiang,Lung,Sales
469509,Constantijn,Kaiserswerth,Sales
469509,Constantijn,Kaiserswerth,Sales
469533,Insup,Kamble,Sales
469536,Kinh,Chenney,Sales
469546,Krassimir,Ginesta,Sales
469575,Mircea,Collavizza,Sales
469580,Weiye,Escriba,Sales
469580,Weiye,Escriba,Sales
469598,Hitomi,Escriba,Sales
469599,Arunas,Keirsey,Sales
469600,Mircea,Conry,Sales
469600,Mircea,Conry,Sales
469665,Manibrata,Bressoud,Sales
469670,Kasidit,Lyonns,Sales
469671,Conal,Garrabrants,Sales
469672,Guadalupe,Hashii,Sales
469678,Dmitry,Clemencon,Sales
469696,Makato,Harnett,Sales
469699,Xuejia,Rothe,Sales
469705,Denis,Kamber,Sales
469712,Yolla,Gargeya,Sales
469713,Weicheng,Lukaszewicz,Sales
469720,Sarita,Rissland,Sales
469726,Ranga,Stasinski,Sales
469728,Randy,Dratva,Sales
469731,Ramya,Bierman,Sales
469731,Ramya,Bierman,Sales
469733,Vishu,Khasidashvili,Sales
469740,Tetsurou,Butterworth,Sales
469758,Krisda,Pell,Sales
469769,Ewing,Pelz,Sales
469769,Ewing,Pelz,Sales
469770,Yongmin,Lieberherr,Sales
469779,Dayanand,Kaltofen,Sales
469799,Genki,Bahl,Sales
469806,Renny,Gelosh,Sales
469807,Bangqing,Huxford,Sales
469807,Bangqing,Huxford,Sales
469811,Marco,Braccini,Sales
469830,Lillian,Cummings,Sales
469839,Godehard,Luga,Sales
469855,Arto,Cherinka,Sales
469887,Gad,Highland,Sales
469894,Fumiyo,Pargas,Sales
469899,Make,Streng,Sales
469899,Make,Streng,Sales
469910,Huiqun,Baranowski,Sales
469918,Tsz,Zongker,Sales
469919,Maya,Isaac,Sales
469929,Isaac,Cardazo,Sales
469931,Panayotis,Ruther,Sales
469931,Panayotis,Ruther,Sales
469944,Tianruo,Frijda,Sales
469951,Kien,Ebeling,Sales
469958,Mikhail,Orlowska,Sales
469972,Zhenhua,Litzler,Sales
469974,Djenana,Cochrane,Sales
469975,Akeel,Kusalik,Sales
469975,Akeel,Kusalik,Sales
469976,Mamdouh,Loncour,Sales
469985,Adit,Magliocco,Sales
469995,Kerhong,Birjandi,Sales
469995,Kerhong,Birjandi,Sales
469996,Yuping,Orlowska,Sales
470004,Sham,Couchot,Sales
470004,Sham,Couchot,Sales
470014,Gro,Khasidashvili,Sales
470014,Gro,Khasidashvili,Sales
470017,Nidapan,Swift,Sales
470018,Fuqing,Erez,Sales
470033,Carrsten,Ciolek,Sales
470033,Carrsten,Ciolek,Sales
470047,Heeju,Bridgland,Sales
470064,Jiong,Haldar,Sales
470078,Guther,Varley,Sales
470082,Goa,Kenevan,Sales
470082,Goa,Kenevan,Sales
470084,Tsvetan,Krychniak,Sales
470085,Xiaoshan,Rajala,Sales
470088,Henk,Brookner,Sales
470102,Tze,Stamatiou,Sales
470116,Xiaocheng,Anily,Sales
470117,Hailing,Varman,Sales
470127,Jahangir,Limongiello,Sales
470137,Nahum,Llado,Sales
